Tags,Mean,Var
ST110_VARExtr_1_HeizungZone_8_SollTemp,172.9163458141999,286.472596080803
ST110_VARExtr_1_Massetemperatur,35.57437301306959,15.456696916580832
ST110_VARExtr_2_druck_1_IstP,307.0663899682092,21618.509202877718
ST110_VARExtr_2_HeizungZone_1_ActEffectPower,0.27418655068880154,0.6139734356773306
ST110_VARExtr_2_HeizungZone_1_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_1_Regler_X,174.0082612151183,472.76995016469635
ST110_VARExtr_2_HeizungZone_1_Regler_Y,-43.809992052278346,1966.3340900857772
ST110_VARExtr_2_HeizungZone_1_SollTemp,171.5975052984811,387.0931821072171
ST110_VARExtr_2_HeizungZone_2_ActEffectPower,0.1637891646061476,0.2653526302766085
ST110_VARExtr_2_HeizungZone_2_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_2_Regler_X,174.24135022960084,449.23705312682915
ST110_VARExtr_2_HeizungZone_2_Regler_Y,-20.908221476510068,802.1767505668894
ST110_VARExtr_2_HeizungZone_2_SollTemp,174.4696043800777,405.3086633049784
ST110_VARExtr_2_HeizungZone_3_ActEffectPower,0.1941210261391764,0.2896904137814605
ST110_VARExtr_2_HeizungZone_3_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_3_Regler_X,176.46282232426705,458.9025426818867
ST110_VARExtr_2_HeizungZone_3_Regler_Y,-18.961780289650303,974.3933396478553
ST110_VARExtr_2_HeizungZone_3_SollTemp,176.3730439773931,420.3319408571368
ST110_VARExtr_2_HeizungZone_4_ActEffectPower,0.2445656570116569,0.4698766961772521
ST110_VARExtr_2_HeizungZone_4_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_4_Regler_X,178.15120540445076,473.80744780253775
ST110_VARExtr_2_HeizungZone_4_Regler_Y,-17.410036206287533,977.3522621819764
ST110_VARExtr_2_HeizungZone_4_SollTemp,177.93559696220416,428.709145736925
ST110_VARExtr_2_HeizungZone_5_ActEffectPower,0.0758215294948818,0.11173585076896507
ST110_VARExtr_2_HeizungZone_5_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_5_Regler_X,181.5582082303073,510.6206431543908
ST110_VARExtr_2_HeizungZone_5_Regler_Y,-50.169975273754865,1477.2658066837855
ST110_VARExtr_2_HeizungZone_5_SollTemp,179.51877428470505,443.4893838798426
ST110_VARExtr_2_HeizungZone_6_ActEffectPower,0.0,0.0
ST110_VARExtr_2_HeizungZone_6_Konfig,0.0,0.0
ST110_VARExtr_2_HeizungZone_6_Regler_X,0.0,0.0
ST110_VARExtr_2_HeizungZone_6_Regler_Y,0.0,0.0
ST110_VARExtr_2_HeizungZone_6_SollTemp,148.08194984104557,92.22399874142036
ST110_VARExtr_2_HeizungZone_7_ActEffectPower,0.5537773754856763,0.37345759410432106
ST110_VARExtr_2_HeizungZone_7_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_7_Regler_X,181.54192423172023,502.63974112105484
ST110_VARExtr_2_HeizungZone_7_Regler_Y,9.651355528081949,114.08051821076664
ST110_VARExtr_2_HeizungZone_7_SollTemp,180.7275609325327,460.6591867886103
ST110_VARExtr_2_HeizungZone_8_ActEffectPower,0.23693959731542716,0.046557552681165584
ST110_VARExtr_2_HeizungZone_8_Konfig,1.0,0.0
ST110_VARExtr_2_HeizungZone_8_Regler_X,182.45553249735082,513.147851092423
ST110_VARExtr_2_HeizungZone_8_Regler_Y,9.785658777817028,79.80853421155263
ST110_VARExtr_2_HeizungZone_8_SollTemp,181.91087071706107,476.77652601880476
ST110_VARExtr_2_Massetemperatur,36.96693306252208,34.56938330577069
ST110_VARExtr_3_druck_1_IstP,337.53155687036383,19287.024317755502
ST110_VARExtr_3_HeizungZone_1_ActEffectPower,1.365045125397417,0.5599839770522264
ST110_VARExtr_3_HeizungZone_1_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_1_Regler_X,165.6756269869304,277.13187651381253
ST110_VARExtr_3_HeizungZone_1_Regler_Y,27.187932709290003,263.7249812126915
ST110_VARExtr_3_HeizungZone_1_SollTemp,165.98106234546097,231.98618757774037
ST110_VARExtr_3_HeizungZone_2_ActEffectPower,0.6014550070646215,0.21921237567941174
ST110_VARExtr_3_HeizungZone_2_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_2_Regler_X,168.20439773931474,295.56926699521176
ST110_VARExtr_3_HeizungZone_2_Regler_Y,10.744573472271282,152.28770363161937
ST110_VARExtr_3_HeizungZone_2_SollTemp,168.49592458495232,253.63495175453252
ST110_VARExtr_3_HeizungZone_3_ActEffectPower,0.764182400211933,0.21497231445342013
ST110_VARExtr_3_HeizungZone_3_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_3_Regler_X,170.00773136700812,309.53374689263933
ST110_VARExtr_3_HeizungZone_3_Regler_Y,14.453987107029318,141.13929547394258
ST110_VARExtr_3_HeizungZone_3_SollTemp,170.29411868597668,267.2809760111201
ST110_VARExtr_3_HeizungZone_4_ActEffectPower,0.039642882373721336,0.027597589694152432
ST110_VARExtr_3_HeizungZone_4_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_4_Regler_X,172.70468032497348,336.63043301522106
ST110_VARExtr_3_HeizungZone_4_Regler_Y,-29.218279759802193,1028.6916805620274
ST110_VARExtr_3_HeizungZone_4_SollTemp,171.8986356411162,282.9633739923924
ST110_VARExtr_3_HeizungZone_5_ActEffectPower,0.0,0.0
ST110_VARExtr_3_HeizungZone_5_Konfig,0.0,0.0
ST110_VARExtr_3_HeizungZone_5_Regler_X,32.138617096432355,15.245458761610784
ST110_VARExtr_3_HeizungZone_5_Regler_Y,0.0,0.0
ST110_VARExtr_3_HeizungZone_5_SollTemp,148.08194984104557,92.22399874142036
ST110_VARExtr_3_HeizungZone_6_ActEffectPower,0.0,0.0
ST110_VARExtr_3_HeizungZone_6_Konfig,0.0,0.0
ST110_VARExtr_3_HeizungZone_6_Regler_X,0.0,0.0
ST110_VARExtr_3_HeizungZone_6_Regler_Y,0.0,0.0
ST110_VARExtr_3_HeizungZone_6_SollTemp,148.08194984104557,92.22399874142036
ST110_VARExtr_3_HeizungZone_7_ActEffectPower,0.5702546803249765,0.11252745954390543
ST110_VARExtr_3_HeizungZone_7_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_7_Regler_X,173.2350980219004,335.869591467165
ST110_VARExtr_3_HeizungZone_7_Regler_Y,13.013149063935005,58.40571903837841
ST110_VARExtr_3_HeizungZone_7_SollTemp,173.2227172377252,298.3328296212591
ST110_VARExtr_3_HeizungZone_8_ActEffectPower,0.3173398534086224,0.007627192108245975
ST110_VARExtr_3_HeizungZone_8_Konfig,1.0,0.0
ST110_VARExtr_3_HeizungZone_8_Regler_X,174.37582126457082,343.55797048399035
ST110_VARExtr_3_HeizungZone_8_Regler_Y,26.86262804662663,54.98271399903762
ST110_VARExtr_3_HeizungZone_8_SollTemp,174.53483309784528,314.710331649997
ST110_VARExtr_3_Massetemperatur,181.2437036382904,402.47250747914904
ST110_VAREx_0_Dos_0_IstLMGewicht,118.02682161780416,11637.075693794473
ST110_VAREx_0_GesamtDS,368.7826165665844,25890.63364841621
ST110_VAREx_0_MischDicht,0.9376510508649244,0.00010663718291694452
ST110_VAREx_0_RegelungEin,0.8351333451077357,0.13768624893662418
ST110_VAREx_0_SDickeIst,39.21940568703429,722.1565202602305
ST110_VAREx_0_SDickeProz,100.00008830801836,0.0008830762845123768
ST110_VAREx_0_SDickeSoll,44.93727216530593,448.59923900516816
ST110_VAREx_0_SollDS,424.28885552808197,5450.85119181239
ST110_VAREx_0_SollLM,135.57387817904385,10233.599897930995
ST110_VAREx_1_DissipationPwr,0.14131817379019732,0.0036876437656325743
ST110_VAREx_1_Dos_0_IstLMGewicht,28.62913241787572,749.0048166424506
ST110_VAREx_1_Dos_0_Ventil,2.0,0.0
ST110_VAREx_1_Dos_1_IstFoerderrate,2.569385729424428,1.0580137873384798
ST110_VAREx_1_Dos_2_IstAnteil,74.67275534263419,607.3417778696223
ST110_VAREx_1_Dos_2_IstDrehzahl,0.0,0.0
ST110_VAREx_1_Dos_2_IstDurchsatz,67.36234855174817,1461.1232628403384
ST110_VAREx_1_Dos_2_IstFoerderrate,0.0,0.0
ST110_VAREx_1_Dos_2_Materialvorwahl,58.604874602613926,19.20896426797953
ST110_VAREx_1_Dos_2_SchuettDichte,0.0,0.0
ST110_VAREx_1_Dos_2_SollAnteil,77.88224699752722,416.9957476432106
ST110_VAREx_1_Dos_2_SollDichte,0.9205736047371248,1.618597313267138e-05
ST110_VAREx_1_Dos_2_SollStatus,0.9914826916284,0.008444801116848904
ST110_VAREx_1_Dos_2_Ventil,1.9988343341575412,0.0023299831958876072
ST110_VAREx_1_Dos_3_IstAnteil,2.090473242670664,3.2773154097173602
ST110_VAREx_1_Dos_3_IstDrehzahl,0.0,0.0
ST110_VAREx_1_Dos_3_IstDurchsatz,2.014998233838542,4.420040860296856
ST110_VAREx_1_Dos_3_IstFoerderrate,0.0,0.0
ST110_VAREx_1_Dos_3_Materialvorwahl,67.54360208406925,81.5417474884241
ST110_VAREx_1_Dos_3_SchuettDichte,0.0,0.0
ST110_VAREx_1_Dos_3_SollAnteil,2.115669374779231,3.2780659245260195
ST110_VAREx_1_Dos_3_SollDichte,0.9616726421792078,0.009763178792271742
ST110_VAREx_1_Dos_3_SollStatus,0.8838087248322147,0.10269131616592732
ST110_VAREx_1_Dos_3_Ventil,1.7711762628046626,0.4052889612007003
ST110_VAREx_1_Dos_4_IstAnteil,18.965732647474027,404.36481588611383
ST110_VAREx_1_Dos_4_IstDrehzahl,0.0,0.0
ST110_VAREx_1_Dos_4_IstDurchsatz,18.461314906390434,615.2589536523552
ST110_VAREx_1_Dos_4_IstFoerderrate,0.0,0.0
ST110_VAREx_1_Dos_4_Materialvorwahl,72.00240639350055,168.6366316022254
ST110_VAREx_1_Dos_4_SchuettDichte,0.0,0.0
ST110_VAREx_1_Dos_4_SollAnteil,19.25907806428813,411.4052319884348
ST110_VAREx_1_Dos_4_SollDichte,0.9331219975308118,0.0012435458881769842
ST110_VAREx_1_Dos_4_SollStatus,0.7822809961144472,0.17031819125622727
ST110_VAREx_1_Dos_4_Ventil,1.5648004238784878,0.6810034880885497
ST110_VAREx_1_Dos_5_IstAnteil,0.6459628223241909,0.9245062175602492
ST110_VAREx_1_Dos_5_IstDrehzahl,0.0,0.0
ST110_VAREx_1_Dos_5_IstDurchsatz,0.5861047333092803,0.8013157581754586
ST110_VAREx_1_Dos_5_IstFoerderrate,0.0,0.0
ST110_VAREx_1_Dos_5_Materialvorwahl,77.50999646767926,10.253424679565043
ST110_VAREx_1_Dos_5_SchuettDichte,0.0,0.0
ST110_VAREx_1_Dos_5_SollAnteil,0.7429592016955177,0.7244438236787429
ST110_VAREx_1_Dos_5_SollDichte,0.943029053333686,0.004150197629051082
ST110_VAREx_1_Dos_5_SollStatus,0.959806605439774,0.038578055931481614
ST110_VAREx_1_Dos_5_Ventil,1.9222712822324264,0.14941634170197074
ST110_VAREx_1_Foerderrate,0.0,0.0
ST110_VAREx_1_GesamtDS,88.44972094666184,1929.0439330019092
ST110_VAREx_1_MischDicht,0.9242801130364244,0.0001079677569624284
ST110_VAREx_1_MischerMotor,1.97477922995408,0.04980567276197469
ST110_VAREx_1_RegelungEin,0.7376103850229601,0.19354215949543568
ST110_VAREx_1_SDickeIst,9.548534528434386,48.28680775525025
ST110_VAREx_1_SDickeProz,23.816104291769943,12.697869881177569
ST110_VAREx_1_SDickeSoll,10.888067820559726,33.41312551923437
ST110_VAREx_1_SollLM,32.742592546812865,679.4597286073392
ST110_VAREx_2_DissipationPwr,0.2415494083362673,0.010393792789255951
ST110_VAREx_2_Dos_0_IstLMGewicht,61.29750198692985,3017.632143372078
ST110_VAREx_2_Dos_0_Ventil,1.999991169198163,1.7661603673607548e-05
ST110_VAREx_2_Dos_1_IstFoerderrate,4.093158777817171,4.424211850155741
ST110_VAREx_2_Dos_2_IstAnteil,59.01105475097285,474.2872657149034
ST110_VAREx_2_Dos_2_IstDrehzahl,0.0,0.0
ST110_VAREx_2_Dos_2_IstDurchsatz,116.31763864358584,3884.793609990821
ST110_VAREx_2_Dos_2_IstFoerderrate,0.0,0.0
ST110_VAREx_2_Dos_2_Materialvorwahl,66.7488961497704,124.20812403828931
ST110_VAREx_2_Dos_2_SchuettDichte,3.179088661250442e-05,1.2715400128109253e-05
ST110_VAREx_2_Dos_2_SollAnteil,62.2391769692673,369.0776732966757
ST110_VAREx_2_Dos_2_SollDichte,0.9220223860857888,9.172676717273358e-05
ST110_VAREx_2_Dos_2_SollStatus,0.988321264570823,0.011542393532250313
ST110_VAREx_2_Dos_2_Ventil,1.9910543977393147,0.017811259365436826
ST110_VAREx_2_Dos_3_IstAnteil,8.119937787002469,20.375090899467594
ST110_VAREx_2_Dos_3_IstDrehzahl,0.0,0.0
ST110_VAREx_2_Dos_3_IstDurchsatz,16.562926086189414,115.86705097996892
ST110_VAREx_2_Dos_3_IstFoerderrate,0.0,0.0
ST110_VAREx_2_Dos_3_Materialvorwahl,63.61684916990463,7.298529680761
ST110_VAREx_2_Dos_3_SchuettDichte,0.0,0.0
ST110_VAREx_2_Dos_3_SollAnteil,8.237788767220158,18.45412099406127
ST110_VAREx_2_Dos_3_SollDichte,1.1902111444766208,0.0034616803459398965
ST110_VAREx_2_Dos_3_SollStatus,0.8376412928293889,0.13599895786658853
ST110_VAREx_2_Dos_3_Ventil,1.6790180148357472,0.5389369151516937
ST110_VAREx_2_Dos_4_IstAnteil,26.96439509007299,363.98624012871073
ST110_VAREx_2_Dos_4_IstDrehzahl,0.0,0.0
ST110_VAREx_2_Dos_4_IstDurchsatz,56.021218650653495,2268.568706820282
ST110_VAREx_2_Dos_4_IstFoerderrate,0.0,0.0
ST110_VAREx_2_Dos_4_Materialvorwahl,72.79006534793359,233.03482639502232
ST110_VAREx_2_Dos_4_SchuettDichte,0.00032320734722712807,0.00012917904627868262
ST110_VAREx_2_Dos_4_SollAnteil,27.286453549982337,353.3193851947277
ST110_VAREx_2_Dos_4_SollDichte,0.929047642176673,0.0012092250757981485
ST110_VAREx_2_Dos_4_SollStatus,0.9095814199929354,0.08224342353424306
ST110_VAREx_2_Dos_4_Ventil,1.8198428117273049,0.3278592116891204
ST110_VAREx_2_Dos_5_IstAnteil,2.2254116036735745,2.5625096623961707
ST110_VAREx_2_Dos_5_IstDrehzahl,0.0,0.0
ST110_VAREx_2_Dos_5_IstDurchsatz,4.591281790886296,10.073112632498198
ST110_VAREx_2_Dos_5_IstFoerderrate,0.0,0.0
ST110_VAREx_2_Dos_5_Materialvorwahl,65.31871246909219,18.53567304937681
ST110_VAREx_2_Dos_5_SchuettDichte,0.00035146591310491023,0.00014046345715634754
ST110_VAREx_2_Dos_5_SollAnteil,2.236699929353586,0.9002600573437473
ST110_VAREx_2_Dos_5_SollDichte,1.2502801130348111,0.012099945821164727
ST110_VAREx_2_Dos_5_SollStatus,0.9437212998940304,0.053111642529495656
ST110_VAREx_2_Dos_5_Ventil,1.8937036382903567,0.20129469570397795
ST110_VAREx_2_Foerderrate,0.0,0.0
ST110_VAREx_2_GesamtDS,193.51949134581199,7021.265013077222
ST110_VAREx_2_MischDicht,0.9480638025447712,0.0001407815208174892
ST110_VAREx_2_MischerMotor,1.9940303779583184,0.011903660255431315
ST110_VAREx_2_RegelungEin,0.737641292829389,0.19352747044384447
ST110_VAREx_2_SDickeIst,20.282853232081575,194.46815860311239
ST110_VAREx_2_SDickeProz,52.617496909222595,36.23262225193681
ST110_VAREx_2_SDickeSoll,23.31714588485401,108.9367678199455
ST110_VAREx_2_SollLM,70.57782170611033,2517.0804167836827
ST110_VAREx_3_DissipationPwr,0.16190811550673465,0.004500056552197115
ST110_VAREx_3_Dos_0_IstLMGewicht,28.101117052281424,725.2863192065261
ST110_VAREx_3_Dos_0_Ventil,2.0,0.0
ST110_VAREx_3_Dos_1_IstFoerderrate,2.2764474125750462,0.8244911339405889
ST110_VAREx_3_Dos_2_IstAnteil,69.65265135994088,428.31492620115563
ST110_VAREx_3_Dos_2_IstDrehzahl,0.0,0.0
ST110_VAREx_3_Dos_2_IstDurchsatz,62.226346697279276,1109.6250033297933
ST110_VAREx_3_Dos_2_IstFoerderrate,0.0,0.0
ST110_VAREx_3_Dos_2_Materialvorwahl,58.38999028611797,6.496933967301317
ST110_VAREx_3_Dos_2_SchuettDichte,0.0,0.0
ST110_VAREx_3_Dos_2_SollAnteil,73.10620584598897,260.2292709161817
ST110_VAREx_3_Dos_2_SollDichte,0.9204259978843414,1.350986062494642e-05
ST110_VAREx_3_Dos_2_SollStatus,0.9907320734722712,0.00918207260813782
ST110_VAREx_3_Dos_2_Ventil,1.9987990109501943,0.002400546324287457
ST110_VAREx_3_Dos_3_IstAnteil,0.2854877693394419,0.7699824880704225
ST110_VAREx_3_Dos_3_IstDrehzahl,0.0,0.0
ST110_VAREx_3_Dos_3_IstDurchsatz,0.3089151359943206,0.8972461440081155
ST110_VAREx_3_Dos_3_IstFoerderrate,0.0,0.0
ST110_VAREx_3_Dos_3_Materialvorwahl,77.76356411162133,209.20496527681016
ST110_VAREx_3_Dos_3_SchuettDichte,0.0,0.0
ST110_VAREx_3_Dos_3_SollAnteil,0.2896759095725948,0.8284134079179418
ST110_VAREx_3_Dos_3_SollDichte,0.9824864005647572,0.015969827922710744
ST110_VAREx_3_Dos_3_SollStatus,0.12635111268103144,0.11038699640853446
ST110_VAREx_3_Dos_3_Ventil,0.25370893677145884,0.4430516051975797
ST110_VAREx_3_Dos_4_IstAnteil,25.87593774284473,259.0188088072848
ST110_VAREx_3_Dos_4_IstDrehzahl,0.0,0.0
ST110_VAREx_3_Dos_4_IstDurchsatz,23.746706993996195,411.60667834162484
ST110_VAREx_3_Dos_4_IstFoerderrate,0.0,0.0
ST110_VAREx_3_Dos_4_Materialvorwahl,68.15312168844932,23.21352042789761
ST110_VAREx_3_Dos_4_SchuettDichte,0.0,0.0
ST110_VAREx_3_Dos_4_SollAnteil,25.94203549982328,251.09590387510204
ST110_VAREx_3_Dos_4_SollDichte,0.9214906393536992,3.745230310708841e-05
ST110_VAREx_3_Dos_4_SollStatus,0.9207700459201696,0.07295289057307193
ST110_VAREx_3_Dos_4_Ventil,1.841955139526669,0.29111282840352043
ST110_VAREx_3_Dos_5_IstAnteil,0.5633247968914107,0.19587851336294387
ST110_VAREx_3_Dos_5_IstDrehzahl,0.0,0.0
ST110_VAREx_3_Dos_5_IstDurchsatz,0.5042705757680133,0.2292980342512307
ST110_VAREx_3_Dos_5_IstFoerderrate,0.0,0.0
ST110_VAREx_3_Dos_5_Materialvorwahl,77.57413458142,8.762972639242033
ST110_VAREx_3_Dos_5_SchuettDichte,0.0010420346167432104,0.0004157298461717103
ST110_VAREx_3_Dos_5_SollAnteil,0.6621268986223949,0.5331129750356955
ST110_VAREx_3_Dos_5_SollDichte,0.9309365948381986,0.00015868371682154666
ST110_VAREx_3_Dos_5_SollStatus,0.959718297421406,0.03865925771221202
ST110_VAREx_3_Dos_5_Ventil,1.9231896856234547,0.14772145660809746
ST110_VAREx_3_Foerderrate,0.0,0.0
ST110_VAREx_3_GesamtDS,86.81340118332723,1692.5176296964426
ST110_VAREx_3_MischDicht,0.9206735694135668,1.0379536232899423e-05
ST110_VAREx_3_MischerMotor,1.9831508300953729,0.033414592821639964
ST110_VAREx_3_RegelungEin,0.7376766160367362,0.1935106806163676
ST110_VAREx_3_SDickeIst,9.390160279052155,45.029919781416375
ST110_VAREx_3_SDickeProz,23.56584069233529,7.621434878860401
ST110_VAREx_3_SDickeSoll,10.747563140234467,31.16909336005374
ST110_VAREx_3_SollLM,32.25440144824536,665.4431479868217
ST110_VARGeblaese_1_Auslastung,14.23832567997174,134.82495124537607
ST110_VARGeblaese_2_Auslastung,15.869736842105265,123.11656699412062
ST110_VARGeblaese_3_Auslastung,0.0,0.0
ST110_VARIBC_1_Ist_n_Calc,34.223957965383256,195.70456600404484
ST110_VARIBC_1_Soll_n_Visu,40.34691363475804,22.81813476141736
ST110_VARIBC_2_Ist_n_Calc,34.63277552101731,232.617210899595
ST110_VARIBC_2_Soll_n_Visu,40.2779980572236,60.43426527120744
ST110_VARIBC_3_Ist_n_Calc,46.426412928293885,375.23131768426424
ST110_VARIBC_3_Soll_n_Visu,53.637884139879894,69.1894442931693
ST110_VARKorbBreiteIstBreite,0.0,0.0
ST110_VARKorb_dIst_d,1506.1047381876465,116912.538888999
ST110_VARKorb_dSoll_d,1497.3920672556835,101144.58239381717
ST110_VARKuehlGeraet_1_IstTemp,0.0,0.0
ST110_VARKuehlGeraet_1_SollTemp,5.0,0.0
ST110_VARKuehlGeraet_2_IstTemp,0.0,0.0
ST110_VARKuehlGeraet_2_SollTemp,0.0,0.0
ST110_VARKuehlGeraet_3_IstTemp,0.0,0.0
ST110_VARKuehlGeraet_3_SollTemp,5.0,0.0
ST110_VARProfilCmdBefehl,2.2077004592016954e-05,3.0907455503494516e-05
ST110_VARProfilCmdMessung,0.7847791627479811,0.16890157423625374
ST110_VARProfilCmdReglerEin,0.7549485824292758,0.18500203717911207
ST110_VARProfilCmdReglerStop,0.0016425363941027645,0.0016398457089082446
ST110_VARTrichter_10_Vorwahl,0.8813532380485608,0.10457016955132996
ST110_VARTrichter_11_Vorwahl,0.9074174647539064,0.08401138035871024
ST110_VARTrichter_15_Vorwahl,0.9750131358757324,0.02436262831679836
ST110_VARTrichter_16_Vorwahl,0.10628800021194018,0.09499128064984227
ST110_VARTrichter_17_Vorwahl,0.8935442138123182,0.09512337178421294
ST110_VARTrichter_18_Vorwahl,0.9109188931424106,0.08114602155221402
ST110_VARTrichter_1_Vorwahl,0.9755606480071,0.023842175340388648
ST110_VARTrichter_2_Vorwahl,0.8260545127804344,0.14368908914380518
ST110_VARTrichter_3_Vorwahl,0.7355913793331832,0.19449756077220956
ST110_VARTrichter_4_Vorwahl,0.8950984417981358,0.09389763588622728
ST110_VARTrichter_8_Vorwahl,0.959373716768442,0.03897596043751908
ST110_VARTrichter_9_Vorwahl,0.8161683864729179,0.1500382138769812
ST110_VARUSBRegelungIstwert,-16.939151359943484,3512.208630581517
ST110_VARUSBRegelungPosKlappe,36.71591752031085,73.36457427549088
ST110_VARUSBRegelungRegelungEin,0.8573339809254681,0.12231296613634182
